ProductSN:3421198001
Date&Time,,Voltage(V),,,,,UTHD(%),,,,Current(A),,,,,ITHD(%),,,,Frequency(Hz),,,,Power Factor,,,,Active Power(W),,,,Reactive Power(Var),,,,Apparent Power(Va),,,,Active Energy(Wh),,,,Reactive Energy(Varh),,,,Apparent Energy(Vah),,,,Current Demand(A),,,,Current Peak Demand(A)&Date,,,,,,,,Total Active Power Deamnd(W),Total Active Power Peak Deamnd(W)&Date,,Total Reactive Power Deamnd(Var),Total Reactive Power Peak Deamnd(Var)&Date,,Total Apparent Power Deamnd(Va),Total Apparent Power Peak Deamnd(Va)&Date,,
Date,Time,UA,UB,UC,UAvg,UN,UTHDA,UTHDB,UTHDC,UTHDAvg,IA,IB,IC,IAvg,IN,ITHDA,ITHDB,ITHDC,ITHDAvg,FA,FB,FC,FAvg,PFA,PFB,PFC,PFTotal,PA,PB,PC,PSum,QA,QB,QC,QSum,SA,SB,SC,SSum,EPA,EPB,EPC,EPSum,EQA,EQB,EQC,EQSum,ESA,ESB,ESC,ESSum,DmIA,DmIB,DmIC,DmIAVG,PDmIA,PDmIA_D/T,PDmIB,PDmIB_D/T,PDmIC,PDmIC_D/T,PDmIAVG,PDmIAVG_D/T,DmP,PDmP,PDmP_D/T,DmQ,PDmQ,PDmQ_D/T,DmS,PDmS,PDmS_D/T,
2022-04-03,09:28:00,129.03,131.40,128.14,129.52,0.00,2.346,2.343,2.489,2.393,58.53,65.63,62.35,62.17,2.93,4.414,4.931,4.125,4.490,59.97,59.98,59.98,59.98,-0.968,-0.960,-0.976,-0.969,-7312.37,-8293.95,-7804.08,-23410.40,1824.50,2336.31,1718.48,5879.30,7552.09,8626.63,7991.31,24170.02,1281,0,1308,2589,902597,1218302,1156900,3277799,2580930,2670759,2751802,8003491,54.72,62.87,60.84,59.48,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22424.65,0.00,2000-00-00 00:00:00,5404.29,44847.04,2022-03-28 18:55:52,23132.43,91039.47,2022-03-28 18:55:52,
2022-04-03,09:29:00,129.12,131.79,128.56,129.82,0.00,2.441,2.425,2.463,2.443,58.16,65.62,61.15,61.64,2.94,3.887,3.832,4.157,3.959,60.05,60.04,60.05,60.05,-0.969,-0.966,-0.977,-0.971,-7271.03,-8365.59,-7673.14,-23309.76,1836.62,2164.83,1581.78,5583.24,7509.16,8649.15,7857.48,24015.79,1281,0,1308,2589,902627,1218338,1156927,3277892,2581056,2670903,2751933,8003892,54.86,63.00,60.58,59.48,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22436.39,0.00,2000-00-00 00:00:00,5397.53,44847.04,2022-03-28 18:55:52,23139.60,91039.47,2022-03-28 18:55:52,
2022-04-03,09:30:00,129.80,132.17,128.92,130.29,0.00,2.502,2.392,2.621,2.505,58.21,65.23,61.65,61.70,2.98,4.669,4.865,4.777,4.770,60.06,60.07,60.06,60.06,-0.971,-0.965,-0.978,-0.973,-7346.08,-8322.08,-7808.23,-23476.38,1712.56,2178.63,1592.72,5483.91,7555.48,8621.30,7954.71,24131.49,1281,0,1308,2589,902658,1218374,1156953,3277985,2581181,2671047,2752063,8004291,55.03,63.12,60.30,59.48,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22455.22,0.00,2000-00-00 00:00:00,5379.24,44847.04,2022-03-28 18:55:52,23150.93,91039.47,2022-03-28 18:55:52,
2022-04-03,09:31:00,129.65,132.17,128.84,130.22,0.00,2.661,2.442,2.653,2.585,58.17,65.12,62.73,62.01,2.94,4.462,5.430,4.870,4.920,60.04,60.03,60.04,60.03,-0.971,-0.967,-0.979,-0.972,-7315.24,-8328.87,-7916.32,-23560.43,1713.92,2189.93,1608.96,5512.80,7540.32,8610.61,8084.47,24235.40,1281,0,1308,2589,902687,1218408,1156979,3278074,2581307,2671191,2752197,8004695,55.07,63.19,60.22,59.49,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22473.73,0.00,2000-00-00 00:00:00,5358.98,44847.04,2022-03-28 18:55:52,23163.29,91039.47,2022-03-28 18:55:52,
2022-04-03,09:32:00,129.18,131.95,128.74,129.96,0.00,2.557,2.353,2.565,2.492,58.09,65.85,61.84,61.92,3.05,3.628,3.937,3.945,3.837,60.04,60.03,60.03,60.03,-0.968,-0.968,-0.978,-0.971,-7268.50,-8420.26,-7765.92,-23454.68,1876.59,2124.65,1563.78,5565.03,7505.33,8690.51,7954.44,24150.27,1281,0,1308,2589,902716,1218443,1157006,3278165,2581433,2671334,2752330,8005097,55.18,63.30,60.10,59.53,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22508.27,0.00,2000-00-00 00:00:00,5334.81,44847.04,2022-03-28 18:55:52,23189.55,91039.47,2022-03-28 18:55:52,
2022-04-03,09:33:00,129.62,132.12,128.67,130.14,0.00,2.557,2.211,2.640,2.469,57.32,65.72,62.26,61.77,2.83,4.218,5.331,4.597,4.715,60.07,60.07,60.07,60.07,-0.973,-0.967,-0.979,-0.974,-7221.26,-8409.52,-7860.95,-23491.73,1623.26,2170.27,1531.62,5325.14,7427.79,8686.55,8012.65,24126.99,1281,0,1308,2589,902745,1218478,1157033,3278256,2581559,2671478,2752462,8005499,55.27,63.41,59.95,59.55,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22531.99,0.00,2000-00-00 00:00:00,5315.97,44847.04,2022-03-28 18:55:52,23206.62,91039.47,2022-03-28 18:55:52,
2022-04-03,09:34:00,129.82,132.27,129.11,130.40,0.00,2.522,2.292,2.794,2.536,41.35,55.28,49.39,48.67,2.86,3.614,3.768,3.786,3.723,60.04,60.04,60.04,60.04,-0.965,-0.956,-0.992,-0.970,-5181.16,-6976.01,-6320.11,-18477.27,1411.81,2070.06,765.31,4247.17,5369.94,7305.79,6375.98,19051.71,1281,0,1308,2589,902770,1218512,1157049,3278331,2581665,2671612,2752581,8005858,54.58,63.13,59.35,59.02,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22352.21,0.00,2000-00-00 00:00:00,5220.10,44847.04,2022-03-28 18:55:52,23012.17,91039.47,2022-03-28 18:55:52,
2022-04-03,09:35:00,129.68,132.19,128.98,130.28,0.00,2.474,2.218,2.705,2.465,41.38,54.78,47.90,48.02,3.35,4.254,4.250,4.510,4.338,60.01,60.00,60.02,60.01,-0.965,-0.959,-0.992,-0.972,-5179.28,-6932.95,-6142.28,-18254.51,1364.08,1996.77,724.34,4085.19,5366.24,7238.46,6181.71,18786.40,1281,0,1308,2589,902793,1218546,1157061,3278400,2581754,2671733,2752686,8006173,53.76,62.60,58.67,58.34,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22106.27,0.00,2000-00-00 00:00:00,5142.08,44847.04,2022-03-28 18:55:52,22756.31,91039.47,2022-03-28 18:55:52,
2022-04-03,09:36:00,130.09,132.58,129.04,130.57,0.00,2.632,2.228,2.782,2.547,41.53,54.69,48.10,48.11,2.89,4.288,4.549,5.176,4.671,60.08,60.07,60.08,60.08,-0.968,-0.957,-0.992,-0.972,-5230.51,-6941.47,-6158.71,-18330.69,1352.73,1997.64,753.78,4104.15,5403.88,7246.69,6208.58,18859.15,1281,0,1308,2589,902816,1218580,1157073,3278469,2581843,2671853,2752790,8006486,52.16,61.59,57.25,57.00,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21614.39,0.00,2000-00-00 00:00:00,4999.44,44847.04,2022-03-28 18:55:52,22247.66,91039.47,2022-03-28 18:55:52,
2022-04-03,09:37:00,130.11,132.37,129.09,130.52,0.00,2.580,2.231,2.775,2.529,40.96,53.82,48.74,47.84,2.99,2.654,5.005,4.468,4.042,60.01,60.02,60.01,60.01,-0.967,-0.956,-0.993,-0.972,-5152.87,-6825.84,-6236.24,-18214.96,1337.18,2066.74,653.84,4057.75,5329.39,7128.74,6289.25,18747.38,1281,0,1308,2589,902839,1218614,1157085,3278538,2581932,2671972,2752894,8006798,51.38,61.04,56.51,56.31,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21367.04,0.00,2000-00-00 00:00:00,4935.72,44847.04,2022-03-28 18:55:52,21992.22,91039.47,2022-03-28 18:55:52,
2022-04-03,09:38:00,129.82,132.35,128.80,130.32,0.00,2.483,2.130,2.530,2.381,52.68,60.53,56.92,56.71,3.10,3.076,4.585,3.787,3.816,60.03,60.03,60.03,60.03,-0.970,-0.962,-0.978,-0.970,-6630.63,-7720.51,-7157.55,-21508.69,1656.22,2149.20,1431.93,5237.35,6840.04,8013.99,7325.97,22180.01,1281,0,1308,2589,902865,1218650,1157106,3278621,2582039,2672101,2753011,8007151,51.44,61.02,56.49,56.31,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21370.53,0.00,2000-00-00 00:00:00,4957.24,44847.04,2022-03-28 18:55:52,22000.80,91039.47,2022-03-28 18:55:52,
2022-04-03,09:39:00,129.90,132.39,128.62,130.30,0.00,2.648,2.181,2.638,2.489,52.58,58.92,55.71,55.74,2.92,4.572,4.910,4.721,4.734,60.02,60.02,60.02,60.02,-0.974,-0.963,-0.978,-0.972,-6664.93,-7510.68,-7012.21,-21187.81,1512.89,1963.31,1465.63,4941.84,6831.78,7795.29,7168.62,21795.68,1281,0,1308,2589,902890,1218684,1157131,3278705,2582153,2672232,2753133,8007518,51.72,61.08,56.59,56.46,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21429.37,0.00,2000-00-00 00:00:00,4978.66,44847.04,2022-03-28 18:55:52,22061.32,91039.47,2022-03-28 18:55:52,
2022-04-03,09:40:00,129.84,132.53,128.74,130.37,0.00,2.622,2.141,2.588,2.450,52.43,59.04,55.49,55.65,2.99,3.898,4.465,4.418,4.260,60.03,60.03,60.02,60.03,-0.973,-0.966,-0.979,-0.973,-6632.77,-7569.90,-6982.40,-21185.07,1526.72,1917.87,1397.47,4842.06,6808.24,7823.44,7140.11,21771.79,1281,0,1308,2589,902915,1218718,1157155,3278788,2582267,2672362,2753253,8007882,51.34,60.55,56.19,56.03,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21278.63,0.00,2000-00-00 00:00:00,4927.31,44847.04,2022-03-28 18:55:52,21900.90,91039.47,2022-03-28 18:55:52,
2022-04-03,09:41:00,129.54,132.05,128.10,129.90,0.00,2.635,2.232,2.560,2.476,51.99,58.21,55.93,55.38,2.94,3.875,5.197,4.817,4.630,60.01,60.01,60.01,60.01,-0.975,-0.964,-0.977,-0.972,-6565.83,-7412.11,-7007.90,-20985.84,1438.76,2012.96,1445.03,4896.76,6734.77,7689.16,7164.57,21588.50,1281,0,1308,2589,902940,1218752,1157180,3278872,2582380,2672492,2753373,8008245,50.74,59.89,55.73,55.45,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21067.89,0.00,2000-00-00 00:00:00,4870.17,44847.04,2022-03-28 18:55:52,21682.60,91039.47,2022-03-28 18:55:52,
2022-04-03,09:42:00,129.69,132.08,128.36,130.05,0.00,2.515,2.162,2.569,2.415,52.04,58.90,55.48,55.47,2.83,3.745,4.093,4.543,4.127,60.02,60.02,60.02,60.02,-0.974,-0.965,-0.979,-0.972,-6581.14,-7497.92,-6957.93,-21036.99,1533.79,1969.59,1409.76,4913.14,6750.87,7775.48,7118.52,21644.86,1281,0,1308,2589,902964,1218786,1157204,3278954,2582492,2672620,2753493,8008605,50.15,59.21,55.20,54.85,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20831.17,0.00,2000-00-00 00:00:00,4828.82,44847.04,2022-03-28 18:55:52,21442.36,91039.47,2022-03-28 18:55:52,
2022-04-03,09:43:00,129.75,132.17,128.50,130.14,0.00,2.582,2.189,2.513,2.428,51.76,58.18,55.18,55.04,3.05,4.919,5.523,5.122,5.188,60.00,60.01,60.01,60.01,-0.975,-0.966,-0.981,-0.974,-6544.21,-7429.93,-6974.28,-20948.42,1411.88,1911.67,1355.22,4678.76,6715.24,7688.18,7095.96,21499.38,1281,0,1308,2589,902989,1218820,1157227,3279036,2582604,2672750,2753613,8008967,49.84,58.88,54.88,54.53,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20707.63,0.00,2000-00-00 00:00:00,4800.28,44847.04,2022-03-28 18:55:52,21315.21,91039.47,2022-03-28 18:55:52,
2022-04-03,09:44:00,129.70,132.26,128.47,130.14,0.00,2.573,2.166,2.490,2.410,41.69,52.44,47.63,47.25,2.93,4.576,4.778,4.787,4.714,59.97,59.97,59.97,59.97,-0.969,-0.959,-0.991,-0.972,-5238.52,-6638.70,-6069.69,-17946.91,1292.85,1927.14,815.51,4035.50,5406.43,6932.99,6122.44,18461.86,1281,0,1308,2589,903011,1218853,1157244,3279108,2582700,2672870,2753721,8009291,48.75,58.01,54.01,53.59,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20350.49,0.00,2000-00-00 00:00:00,4711.18,44847.04,2022-03-28 18:55:52,20948.51,91039.47,2022-03-28 18:55:52,
2022-04-03,09:45:00,129.65,132.16,128.26,130.02,0.00,2.509,2.142,2.483,2.378,41.23,53.86,47.66,47.59,3.00,3.361,4.084,4.471,3.972,60.00,60.00,60.00,60.00,-0.969,-0.960,-0.991,-0.972,-5189.76,-6827.76,-6038.66,-18056.18,1321.53,1963.62,775.00,4060.15,5348.00,7116.56,6109.16,18573.72,1281,0,1308,2589,903033,1218888,1157258,3279179,2582790,2672989,2753825,8009604,47.37,57.00,52.86,52.41,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-19896.34,0.00,2000-00-00 00:00:00,4619.06,44847.04,2022-03-28 18:55:52,20487.57,91039.47,2022-03-28 18:55:52,
2022-04-03,09:46:00,129.35,131.93,128.01,129.77,0.00,2.508,2.137,2.527,2.391,41.07,53.55,48.06,47.56,2.88,3.192,5.289,4.581,4.354,59.97,59.97,59.97,59.97,-0.969,-0.959,-0.990,-0.971,-5143.19,-6771.33,-6085.61,-18000.13,1273.00,2024.53,787.30,4084.84,5311.36,7068.76,6150.37,18530.48,1281,0,1308,2589,903054,1218922,1157271,3279247,2582879,2673107,2753928,8009914,47.10,56.65,52.53,52.09,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-19769.05,0.00,2000-00-00 00:00:00,4607.36,44847.04,2022-03-28 18:55:52,20358.54,91039.47,2022-03-28 18:55:52,
2022-04-03,09:47:00,129.34,131.83,128.41,129.86,0.00,2.422,2.153,2.590,2.388,40.93,54.19,47.75,47.62,2.86,2.753,4.254,4.027,3.678,60.00,60.00,60.00,60.00,-0.966,-0.959,-0.992,-0.972,-5108.33,-6862.54,-6077.61,-18048.48,1359.92,2017.17,725.66,4102.75,5293.98,7147.69,6129.31,18570.98,1281,0,1308,2589,903076,1218956,1157285,3279317,2582968,2673226,2754031,8010225,47.10,56.58,52.51,52.07,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-19755.03,0.00,2000-00-00 00:00:00,4608.09,44847.04,2022-03-28 18:55:52,20344.11,91039.47,2022-03-28 18:55:52,
2022-04-03,09:48:00,129.14,131.49,128.43,129.69,0.00,2.410,2.167,2.574,2.384,52.11,60.35,56.08,56.18,2.86,3.144,4.521,4.111,3.925,60.02,60.01,60.01,60.01,-0.966,-0.962,-0.979,-0.968,-6493.17,-7635.55,-7042.29,-21171.01,1714.23,2144.81,1399.06,5258.09,6729.48,7937.14,7198.96,21865.58,1281,0,1308,2589,903100,1218990,1157300,3279390,2583061,2673346,2754137,8010544,47.10,56.49,52.52,52.03,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-19734.74,0.00,2000-00-00 00:00:00,4613.77,44847.04,2022-03-28 18:55:52,20324.93,91039.47,2022-03-28 18:55:52,
2022-04-03,09:49:00,129.16,131.59,128.31,129.69,0.00,2.501,2.196,2.577,2.425,51.94,59.39,56.41,55.91,2.93,3.803,4.381,4.432,4.205,59.99,59.99,60.00,59.99,-0.970,-0.963,-0.979,-0.970,-6510.83,-7520.85,-7083.47,-21115.16,1625.23,2029.44,1437.22,5091.89,6709.28,7813.05,7237.80,21760.13,1281,0,1308,2589,903128,1219026,1157325,3279479,2583173,2673478,2754258,8010909,47.92,56.97,53.10,52.66,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-19955.01,0.00,2000-00-00 00:00:00,4707.62,44847.04,2022-03-28 18:55:52,20557.58,91039.47,2022-03-28 18:55:52,
2022-04-03,09:50:00,129.26,131.84,128.31,129.81,0.00,2.398,2.173,2.465,2.345,51.59,58.89,56.45,55.64,3.27,3.157,4.060,3.801,3.673,60.04,60.03,60.04,60.04,-0.972,-0.965,-0.980,-0.972,-6482.81,-7501.39,-7079.44,-21063.65,1543.94,1996.70,1384.14,4924.77,6669.50,7764.85,7241.07,21675.42,1281,0,1308,2589,903153,1219060,1157348,3279561,2583283,2673605,2754378,8011266,47.80,56.87,53.11,52.59,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-19920.55,0.00,2000-00-00 00:00:00,4688.17,44847.04,2022-03-28 18:55:52,20519.16,91039.47,2022-03-28 18:55:52,
2022-04-03,09:51:00,129.06,131.32,128.32,129.57,0.00,2.412,2.136,2.483,2.344,62.84,59.17,59.73,60.58,2.90,2.716,4.839,4.143,3.899,60.00,60.01,60.02,60.01,-0.955,-0.964,-0.924,-0.949,-7742.77,-7512.20,-7079.00,-22333.96,2342.26,2037.79,2880.17,7260.21,8108.34,7775.14,7661.82,23545.30,1281,0,1308,2589,903189,1219095,1157390,3279674,2583412,2673735,2754504,8011651,47.95,56.88,53.17,52.67,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-19935.23,0.00,2000-00-00 00:00:00,4727.12,44847.04,2022-03-28 18:55:52,20543.91,91039.47,2022-03-28 18:55:52,
2022-04-03,09:52:00,129.10,131.32,127.97,129.46,0.00,2.419,2.022,2.365,2.269,63.14,58.99,60.06,60.73,2.99,2.601,4.260,4.424,3.762,60.01,60.01,60.02,60.02,-0.957,-0.962,-0.919,-0.947,-7812.61,-7454.88,-7066.86,-22334.35,2345.61,2067.52,2975.16,7388.29,8152.84,7746.81,7683.35,23583.00,1281,0,1308,2589,903228,1219129,1157440,3279797,2583548,2673865,2754633,8012046,49.03,56.91,53.57,53.17,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20048.34,0.00,2000-00-00 00:00:00,4973.04,44847.04,2022-03-28 18:55:52,20722.01,91039.47,2022-03-28 18:55:52,
2022-04-03,09:53:00,130.00,132.06,128.97,130.34,0.00,2.555,2.245,2.619,2.473,52.98,53.60,52.28,52.95,3.03,2.487,5.068,4.014,3.856,60.02,60.02,60.02,60.02,-0.950,-0.956,-0.934,-0.947,-6533.35,-6771.49,-6302.26,-19607.10,2161.51,2067.77,2324.96,6554.24,6886.90,7080.91,6739.11,20706.91,1281,0,1308,2589,903266,1219164,1157488,3279918,2583681,2673992,2754759,8012432,50.14,56.98,53.98,53.70,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20186.82,0.00,2000-00-00 00:00:00,5215.02,44847.04,2022-03-28 18:55:52,20923.58,91039.47,2022-03-28 18:55:52,
2022-04-03,09:54:00,129.92,132.12,129.08,130.37,0.00,2.516,2.245,2.539,2.433,53.38,53.35,50.58,52.43,2.82,3.506,4.050,4.578,4.045,60.04,60.06,60.05,60.05,-0.948,-0.957,-0.933,-0.946,-6579.70,-6742.90,-6088.82,-19411.42,2185.23,1968.77,2350.77,6504.76,6935.33,7045.00,6530.35,20510.69,1281,0,1308,2589,903302,1219198,1157528,3280028,2583798,2674111,2754871,8012780,50.42,56.52,53.67,53.54,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20072.60,0.00,2000-00-00 00:00:00,5384.50,44847.04,2022-03-28 18:55:52,20861.61,91039.47,2022-03-28 18:55:52,
2022-04-03,09:55:00,130.37,132.24,129.51,130.71,0.00,2.510,2.216,2.676,2.468,53.03,54.23,50.96,52.74,2.88,2.474,3.595,3.779,3.282,60.05,60.05,60.05,60.05,-0.948,-0.957,-0.938,-0.948,-6553.48,-6857.14,-6185.58,-19596.20,2224.62,2036.36,2257.51,6518.49,6914.85,7169.68,6597.34,20681.87,1281,0,1308,2589,903339,1219233,1157567,3280139,2583913,2674229,2754981,8013123,50.49,56.26,53.43,53.39,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-19991.89,0.00,2000-00-00 00:00:00,5469.40,44847.04,2022-03-28 18:55:52,20806.56,91039.47,2022-03-28 18:55:52,
2022-04-03,09:56:00,130.26,132.24,129.39,130.63,0.00,2.541,2.255,2.646,2.481,52.77,55.27,51.42,53.16,2.89,2.119,4.046,4.069,3.411,60.04,60.05,60.04,60.04,-0.948,-0.957,-0.938,-0.948,-6513.61,-7000.84,-6238.41,-19752.86,2170.60,2108.97,2251.54,6531.11,6873.68,7312.87,6650.44,20836.98,1281,0,1308,2589,903375,1219268,1157605,3280248,2584028,2674351,2755092,8013471,51.44,56.28,53.58,53.77,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20092.11,0.00,2000-00-00 00:00:00,5699.18,44847.04,2022-03-28 18:55:52,20960.54,91039.47,2022-03-28 18:55:52,
2022-04-03,09:57:00,129.88,131.53,128.89,130.10,0.00,2.437,2.173,2.600,2.403,52.55,55.14,50.86,52.85,2.95,2.742,3.478,3.842,3.354,60.02,60.02,60.02,60.02,-0.947,-0.955,-0.938,-0.946,-6463.34,-6918.72,-6134.86,-19516.92,2211.37,2083.95,2262.29,6557.60,6826.29,7248.25,6553.95,20628.48,1281,0,1308,2589,903411,1219303,1157643,3280357,2584143,2674472,2755203,8013818,52.60,56.43,53.89,54.31,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20252.23,0.00,2000-00-00 00:00:00,5942.16,44847.04,2022-03-28 18:55:52,21176.98,91039.47,2022-03-28 18:55:52,
2022-04-03,09:58:00,129.48,130.88,128.40,129.59,0.00,2.373,2.001,2.550,2.308,62.81,62.38,60.45,61.88,2.93,2.112,3.759,3.486,3.119,60.04,60.03,60.04,60.04,-0.953,-0.954,-0.924,-0.944,-7736.34,-7804.23,-7165.56,-22706.12,2528.04,2365.11,2898.55,7791.69,8134.00,8164.29,7756.70,24055.00,1281,0,1308,2589,903449,1219341,1157686,3280476,2584266,2674599,2755322,8014187,53.99,56.74,54.43,55.06,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20481.84,0.00,2000-00-00 00:00:00,6210.61,44847.04,2022-03-28 18:55:52,21469.00,91039.47,2022-03-28 18:55:52,
2022-04-03,09:59:00,129.59,131.04,128.80,129.81,0.00,2.387,2.093,2.552,2.344,62.26,60.28,59.25,60.60,2.79,2.670,4.487,4.119,3.758,60.06,60.06,60.06,60.06,-0.953,-0.959,-0.929,-0.948,-7695.76,-7577.74,-7111.67,-22385.18,2406.59,2189.87,2796.68,7393.14,8068.88,7899.16,7635.19,23603.23,1281,0,1308,2589,903490,1219379,1157734,3280603,2584402,2674733,2755451,8014586,56.16,57.50,55.67,56.44,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-20944.04,0.00,2000-00-00 00:00:00,6559.78,44847.04,2022-03-28 18:55:52,22007.30,91039.47,2022-03-28 18:55:52,
2022-04-03,10:00:00,129.34,130.75,128.53,129.54,0.00,2.386,2.089,2.519,2.331,62.48,60.39,59.09,60.66,2.91,3.230,4.117,3.971,3.773,60.03,60.03,60.06,60.04,-0.952,-0.958,-0.929,-0.946,-7696.48,-7545.82,-7046.32,-22288.63,2459.14,2194.11,2846.62,7499.87,8081.36,7890.49,7599.09,23570.94,1281,0,1308,2589,903531,1219417,1157781,3280729,2584536,2674865,2755579,8014980,56.84,57.64,55.99,56.82,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21060.25,0.00,2000-00-00 00:00:00,6690.17,44847.04,2022-03-28 18:55:52,22153.87,91039.47,2022-03-28 18:55:52,
2022-04-03,10:01:00,129.72,131.28,128.82,129.94,0.00,2.157,1.909,2.458,2.175,49.94,60.17,56.03,55.38,2.95,2.456,4.565,3.990,3.670,60.05,60.06,60.07,60.06,-0.970,-0.960,-0.987,-0.972,-6279.04,-7594.75,-7117.19,-20990.97,1572.11,2178.39,1119.88,4870.38,6477.74,7902.85,7215.88,21596.47,1281,0,1308,2589,903559,1219453,1157804,3280816,2584648,2674996,2755701,8015345,57.29,57.70,56.10,57.03,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-21114.97,0.00,2000-00-00 00:00:00,6789.16,44847.04,2022-03-28 18:55:52,22235.35,91039.47,2022-03-28 18:55:52,
