ProductSN:3421198001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date&Time;;Voltage(V);;;;;UTHD(%);;;;Current(A);;;;;ITHD(%);;;;Frequency(Hz);;;;Power Factor;;;;Active Power(W);;;;Reactive Power(Var);;;;Apparent Power(Va);;;;Active Energy(Wh);;;;Reactive Energy(Varh);;;;Apparent Energy(Vah);;;;Current Demand(A);;;;Current Peak Demand(A)&Date;;;;;;;;Total Active Power Deamnd(W);Total Active Power Peak Deamnd(W)&Date;;Total Reactive Power Deamnd(Var);Total Reactive Power Peak Deamnd(Var)&Date;;Total Apparent Power Deamnd(Va);Total Apparent Power Peak Deamnd(Va)&Date;
28/03/2022;07:06:00;127.83;130.29;126.29;128.14;0;2.049;2.275;2.496;2.273;105.8;95.84;100.19;100.61;2.87;3.284;4.256;3.746;3.762;60.01;60.01;60;60.01;-0.945;-0.939;-0.888;-0.925;-12779.65;-11737.79;-11232.52;-35749.96;4392.01;4259.62;5743.03;14394.67;13526.19;12491.38;12649.09;38666.65;1280;0;1189;2469;81047;126616;88821;296484;267599;297241;292729;857569;86.22;77.59;85.93;83.25;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-29248.63;0;2000-00-00 00:00:00;13255.04;18457.18;28/03/2022 06:32;32294.48;39567.02;27/03/2022 23:53
28/03/2022;07:07:00;128.04;129.8;126.71;128.18;0;1.865;2.352;2.736;2.318;104.43;95.14;99.83;99.8;2.8;3.562;5.094;3.774;4.143;60.03;60.03;60.02;60.03;-0.944;-0.936;-0.895;-0.925;-12602.04;-11551.85;-11338.26;-35492.16;4323.75;4311.48;5567.95;14203.18;13368.15;12351.64;12648.78;38368.57;1280;0;1189;2469;81121;126684;88917;296722;267826;297448;292938;858212;88.6;79.88;87.4;85.29;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-30038.6;0;2000-00-00 00:00:00;13351.69;18457.18;28/03/2022 06:32;33050.13;39567.02;27/03/2022 23:53
28/03/2022;07:08:00;129.12;130.73;127.18;129.01;0;1.973;2.278;2.699;2.317;78.21;74.09;76.86;76.39;2.81;3.64;4.979;4.005;4.208;60.02;60.03;60.02;60.02;-0.923;-0.904;-0.878;-0.901;-9318.86;-8722.22;-8579.91;-26620.99;3831.57;4127.67;4660.34;12619.59;10098.28;9681.81;9776.07;29556.16;1280;0;1189;2469;81188;126753;89000;296941;268014;297626;293118;858758;89.76;81.18;88.09;86.34;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-30437.1;0;2000-00-00 00:00:00;13406.05;18457.18;28/03/2022 06:32;33431.92;39567.02;27/03/2022 23:53
28/03/2022;07:09:00;128.93;129.97;126.7;128.53;0;2.009;2.367;2.741;2.373;77.64;74.64;77.87;76.72;2.98;3.492;5.207;4.394;4.364;60.04;60.04;60.04;60.04;-0.922;-0.895;-0.881;-0.899;-9223.37;-8677.91;-8692.28;-26593.56;3822.36;4300.97;4616.65;12739.97;10008.52;9702.76;9864.13;29575.41;1280;0;1189;2469;81251;126824;89076;297151;268181;297788;293282;859251;90.03;81.75;88.39;86.72;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-30560.01;0;2000-00-00 00:00:00;13463.26;18457.18;28/03/2022 06:32;33562.02;39567.02;27/03/2022 23:53
28/03/2022;07:10:00;129.15;129.07;126.08;128.1;0;2.006;2.213;2.673;2.297;79.02;77.67;82.43;79.71;3.05;3.24;5.284;4.432;4.319;60.01;60.01;60.01;60.01;-0.916;-0.871;-0.876;-0.887;-9324.28;-8714.83;-9114.86;-27153.97;4071.62;4927.31;4952.63;13951.56;10203.73;10027.47;10391.73;30622.93;1280;0;1189;2469;81319;126902;89157;297378;268351;297954;293452;859757;90.22;82.07;88.51;86.94;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-30619.65;0;2000-00-00 00:00:00;13509.4;18457.18;28/03/2022 06:32;33632.53;39567.02;27/03/2022 23:53
28/03/2022;07:11:00;128.62;128.65;126.17;127.82;0;1.941;2.243;2.516;2.233;83.86;81.29;87.04;84.06;2.78;3.16;4.51;3.911;3.86;60.01;60.01;60.01;60.01;-0.914;-0.868;-0.867;-0.883;-9856.43;-9055.32;-9528.47;-28440.22;4364.33;5142.99;5422.9;14930.22;10787.06;10453.61;10981.85;32222.52;1280;0;1189;2469;81388;126985;89242;297615;268525;298124;293629;860278;90.69;82.84;89.13;87.55;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-30823.53;0;2000-00-00 00:00:00;13578.66;18457.18;28/03/2022 06:32;33841.46;39567.02;27/03/2022 23:53
28/03/2022;07:12:00;129.13;128.86;126.28;128.09;0;1.979;2.302;2.714;2.332;74.37;75.55;79.36;76.43;2.66;3.008;4.464;3.825;3.766;60.02;60.01;60.02;60.02;-0.9;-0.846;-0.871;-0.873;-8651.78;-8232.17;-8742.12;-25626.07;4130.31;5139.52;4901.91;14171.75;9602.5;9734.36;10024.72;29361.58;1280;0;1189;2469;81459;127071;89329;297859;268697;298293;293806;860796;91.17;83.6;89.9;88.22;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-30985.43;0;2000-00-00 00:00:00;13741.57;18457.18;28/03/2022 06:32;34057;39567.02;27/03/2022 23:53
28/03/2022;07:13:00;128.93;129.27;126.16;128.12;0;1.972;2.363;2.552;2.296;74.96;74.67;79.15;76.26;2.82;3.032;4.2;3.775;3.669;60;60.01;60.01;60;-0.905;-0.85;-0.863;-0.873;-8727.15;-8229.46;-8624.27;-25580.88;4128.31;5055.02;5001.23;14184.56;9664.57;9657;9984.97;29306.54;1280;0;1189;2469;81528;127155;89412;298095;268858;298455;293972;861285;90.12;83.34;89.32;87.59;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-30641.92;0;2000-00-00 00:00:00;13828.28;18457.18;28/03/2022 06:32;33779.71;39567.02;27/03/2022 23:53
28/03/2022;07:14:00;128.79;129.33;126.08;128.07;0;1.949;2.334;2.411;2.231;84.3;79.38;87.13;83.6;2.77;3.333;4.528;4.096;3.985;60.03;60.03;60.03;60.03;-0.92;-0.87;-0.86;-0.884;-9979.62;-8924.74;-9472.03;-28376.39;4209.35;5048.56;5560.34;14818.25;10855.13;10267.37;10988.03;32110.52;1280;0;1189;2469;81597;127238;89498;298333;269023;298616;294141;861780;88.83;82.65;88.34;86.61;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-30212.18;0;2000-00-00 00:00:00;13836.04;18457.18;28/03/2022 06:32;33389.07;39567.02;27/03/2022 23:53
28/03/2022;07:15:00;128.82;129.73;126.44;128.33;0;2.071;2.508;2.526;2.368;73.15;71.95;75.89;73.66;2.83;3.393;4.568;4.371;4.111;60.05;60.06;60.06;60.05;-0.893;-0.847;-0.849;-0.863;-8418.7;-7902.76;-8145.06;-24466.51;4184.67;4931.95;5036.65;14153.27;9422.63;9334.64;9594.96;28352.23;1280;0;1189;2469;81666;127320;89582;298568;269185;298776;294306;862267;86.6;81.59;86.57;84.92;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-29467.75;0;2000-00-00 00:00:00;13860.15;18457.18;28/03/2022 06:32;32714.2;39567.02;27/03/2022 23:53
28/03/2022;07:16:00;128.89;129.2;126.88;128.32;0;1.894;2.536;2.731;2.387;79.09;79.13;82.3;80.18;2.72;3.51;3.936;3.44;3.629;60.07;60.07;60.07;60.07;-0.907;-0.869;-0.877;-0.885;-9258.63;-8890.48;-9179.26;-27328.38;4250.72;5008.44;4984.15;14243.31;10194.94;10224.18;10446.38;30865.51;1280;0;1189;2469;81735;127402;89665;298802;269346;298936;294470;862752;83.96;80.17;84.46;82.86;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28557.39;0;2000-00-00 00:00:00;13899.01;18457.18;28/03/2022 06:32;31895.04;39567.02;27/03/2022 23:53
28/03/2022;07:17:00;128.76;129;126.74;128.17;0;1.894;2.544;2.737;2.392;73.52;74.35;76.72;74.87;2.94;3.26;4.25;3.888;3.8;60.04;60.04;60.04;60.04;-0.896;-0.86;-0.872;-0.875;-8486.25;-8238.46;-8463.79;-25188.5;4136.2;4874.87;4739.88;13750.96;9465.14;9590.73;9722.85;28778.73;1280;0;1189;2469;81805;127483;89744;299032;269505;299098;294633;863236;81.61;78.78;82.76;81.05;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-27771.29;0;2000-00-00 00:00:00;13914.44;18457.18;28/03/2022 06:32;31184.32;39567.02;27/03/2022 23:53
28/03/2022;07:18:00;128.93;128.94;126.35;128.07;0;1.879;2.534;2.793;2.402;73.73;74.47;76.15;74.78;2.79;3.355;3.741;3.433;3.51;60.02;60.02;60.03;60.02;-0.899;-0.858;-0.869;-0.874;-8536.33;-8225.34;-8341.8;-25103.47;4160.59;4880.48;4750.18;13791.24;9505.85;9598.28;9619.17;28723.29;1280;0;1189;2469;81875;127566;89824;299265;269662;299257;294794;863713;80.08;77.78;81.65;79.84;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-27261.7;0;2000-00-00 00:00:00;13897.82;18457.18;28/03/2022 06:32;30713.66;39567.02;27/03/2022 23:53
28/03/2022;07:19:00;128.07;127.65;125.23;126.99;0;1.966;2.344;2.749;2.353;102.15;96.2;106.23;101.53;2.81;3.191;4.713;3.586;3.83;60;59.99;59.99;59.99;-0.937;-0.887;-0.891;-0.909;-12311.34;-10985.36;-11853.33;-35150.03;4352.63;5458.21;6009.44;15820.28;13082.43;12281.83;13305.16;38669.42;1280;0;1189;2469;81946;127653;89912;299511;269863;299453;294998;864314;77.99;76.69;80.52;78.4;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-26633.31;0;2000-00-00 00:00:00;13914.75;18457.18;28/03/2022 06:32;30144.86;39567.02;27/03/2022 23:53
28/03/2022;07:20:00;129.01;128.91;125.55;127.82;0;2.027;2.261;2.666;2.318;92.05;88.46;97.29;92.6;2.87;2.916;4.687;3.676;3.76;60.04;60.05;60.04;60.04;-0.942;-0.885;-0.889;-0.906;-11177;-10099.14;-10879.59;-32155.73;3989.47;5297.36;5499.46;14786.29;11874.94;11408.34;12214.38;35497.66;1280;0;1189;2469;82013;127740;90003;299756;270060;299643;295200;864903;79.22;78.09;82.41;79.91;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-27129.25;0;2000-00-00 00:00:00;14122.75;18457.18;28/03/2022 06:32;30683.47;39567.02;27/03/2022 23:53
28/03/2022;07:21:00;129.57;129.7;125.81;128.36;0;2.113;2.282;2.614;2.336;95.65;89.45;99.9;95;2.72;3.053;4.6;3.572;3.742;60.04;60.04;60.04;60.04;-0.939;-0.879;-0.875;-0.898;-11643.29;-10195.97;-10994.43;-32833.69;4235.42;5460.53;6014.34;15710.29;12393.97;11598.38;12564.47;36556.82;1280;0;1189;2469;82084;127831;90101;300016;270265;299836;295407;865508;80.87;79.49;84.4;81.58;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-27711.74;0;2000-00-00 00:00:00;14361.8;18457.18;28/03/2022 06:32;31316.97;39567.02;27/03/2022 23:53
28/03/2022;07:22:00;128.43;128.59;124.63;127.22;0;2.2;2.299;2.643;2.381;97.57;90.19;101.46;96.41;2.64;3.328;4.866;3.884;4.026;60.01;60.01;60.01;60.01;-0.943;-0.882;-0.875;-0.901;-11824.47;-10213.63;-11085.24;-33123.34;4147.34;5377.46;6075.69;15600.49;12532.62;11590.24;12648.29;36771.16;1280;0;1189;2469;82154;127921;90201;300276;270471;300030;295617;866118;81.66;80.07;85.27;82.33;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-27978.43;0;2000-00-00 00:00:00;14449.68;18457.18;28/03/2022 06:32;31597.66;39567.02;27/03/2022 23:53
28/03/2022;07:23:00;128.91;128.49;125.1;127.5;0;2.191;2.326;2.807;2.442;95.48;91.03;100.89;95.8;2.73;2.943;4.496;3.792;3.744;60.06;60.05;60.06;60.06;-0.942;-0.881;-0.886;-0.903;-11597.71;-10304.2;-11180.99;-33082.9;4125.7;5436.18;5763.08;15324.97;12309.74;11692.23;12616.02;36617.98;1280;0;1189;2469;82223;128012;90300;300535;270678;300223;295827;866728;83.19;81.14;86.9;83.74;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28494.43;0;2000-00-00 00:00:00;14565.14;18457.18;28/03/2022 06:32;32117.69;39567.02;27/03/2022 23:53
28/03/2022;07:24:00;130.3;129.88;125.88;128.69;0;2.369;2.436;2.865;2.556;74.36;72.83;79.38;75.52;2.81;3.239;5.132;4.365;4.245;60.04;60.03;60.03;60.03;-0.915;-0.841;-0.86;-0.872;-8875.9;-7945.57;-8583.46;-25404.93;3863.12;5063.7;5067.36;13994.17;9689.52;9456.35;9990.84;29136.71;1280;0;1189;2469;82289;128101;90393;300783;270875;300411;296030;867316;85.01;82.49;88.86;85.45;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-29165.52;0;2000-00-00 00:00:00;14650.61;18457.18;28/03/2022 06:32;32762.81;39567.02;27/03/2022 23:53
28/03/2022;07:25:00;130.55;129.79;126.13;128.82;0;2.329;2.413;2.939;2.56;71.78;71.44;76.99;73.4;2.83;3.285;5.155;4.388;4.276;60.01;60.01;60.01;60.01;-0.907;-0.83;-0.855;-0.864;-8495.73;-7692.79;-8304.85;-24493.38;3939.22;5123.92;4994.14;14057.28;9371;9271.77;9710.71;28353.48;1280;0;1189;2469;82354;128188;90477;301019;271033;300567;296195;867795;84.88;82.34;88.88;85.37;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-29141.94;0;2000-00-00 00:00:00;14644.39;18457.18;28/03/2022 06:32;32744.77;39567.02;27/03/2022 23:53
28/03/2022;07:26:00;130.32;129.69;126.05;128.69;0;2.355;2.468;2.95;2.591;73.27;72.68;78.26;74.73;2.88;3.131;4.912;4.451;4.165;60;59.99;59.99;59.99;-0.916;-0.844;-0.866;-0.876;-8740.5;-7969.93;-8543.09;-25253.52;3847.35;5000.72;4882.44;13730.51;9549.45;9427.77;9863.84;28841.05;1280;0;1189;2469;82419;128273;90560;301252;271194;300726;296362;868282;84.55;82.15;88.67;85.12;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-29056.9;0;2000-00-00 00:00:00;14620.68;18457.18;28/03/2022 06:32;32659.33;39567.02;27/03/2022 23:53
28/03/2022;07:27:00;130.68;129.61;125.73;128.67;0;2.338;2.246;2.873;2.486;72.89;72.71;79.82;75.14;2.9;3.01;5.603;4.566;4.393;59.99;59.98;59.99;59.99;-0.918;-0.837;-0.869;-0.874;-8762.28;-7843.12;-8710.84;-25316.24;3695.17;5161.12;4924.54;13780.82;9525.02;9421.09;10032.91;28979.03;1280;0;1189;2469;82482;128359;90641;301482;271352;300884;296529;868765;84.45;82.18;88.9;85.18;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-29095.9;0;2000-00-00 00:00:00;14603.27;18457.18;28/03/2022 06:32;32689.07;39567.02;27/03/2022 23:53
28/03/2022;07:28:00;130.62;129.95;125.82;128.8;0;2.19;2.187;2.662;2.346;73.57;72.37;79.72;75.22;2.82;3.14;5.308;4.376;4.275;60.01;60.01;60;60.01;-0.92;-0.836;-0.865;-0.874;-8839.36;-7868.78;-8664.15;-25372.29;3723.8;5106.94;5017.9;13848.64;9608.87;9403.89;10031.62;29044.39;1280;0;1189;2469;82545;128445;90725;301715;271509;301038;296692;869239;84.1;81.82;88.9;84.94;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28997.08;0;2000-00-00 00:00:00;14593.53;18457.18;28/03/2022 06:32;32604.09;39567.02;27/03/2022 23:53
28/03/2022;07:29:00;129.81;129.69;125.47;128.33;0;2.025;2.227;2.324;2.192;73.55;71.58;78.31;74.48;2.76;2.956;4.558;4.092;3.868;60.01;60.01;60.01;60.01;-0.918;-0.842;-0.858;-0.874;-8773.8;-7837.96;-8439.31;-25051.07;3768.71;4938.77;4988.12;13695.6;9549.06;9282.98;9823.49;28655.53;1280;0;1189;2469;82607;128528;90808;301943;271668;301193;296857;869718;84.06;81.52;89.08;84.89;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28987.18;0;2000-00-00 00:00:00;14582.02;18457.18;28/03/2022 06:32;32594.5;39567.02;27/03/2022 23:53
28/03/2022;07:30:00;130.44;130.28;125.78;128.83;0;2.158;2.309;2.518;2.328;70.25;68.72;75.04;71.34;2.78;2.921;4.834;4.168;3.974;60.05;60.05;60.05;60.05;-0.918;-0.84;-0.86;-0.872;-8415.96;-7510.97;-8105.77;-24032.69;3606.39;4806.43;4787.9;13200.72;9164.03;8949.92;9436.36;27550.3;1280;0;1189;2469;82668;128608;90888;302164;271824;301345;297017;870186;83.91;81.25;89.03;84.73;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28946.35;0;2000-00-00 00:00:00;14542.73;18457.18;28/03/2022 06:32;32539.71;39567.02;27/03/2022 23:53
28/03/2022;07:31:00;130.45;130.58;126.22;129.08;0;2.178;2.352;2.534;2.355;71.43;69.71;75.31;72.15;2.76;3.108;4.946;4.471;4.175;60.02;60.02;60.02;60.02;-0.914;-0.845;-0.858;-0.872;-8509.16;-7684.83;-8151.44;-24345.43;3743.84;4839.21;4856.19;13439.25;9316.79;9103.2;9506.35;27926.34;1280;0;1189;2469;82730;128689;90969;302388;271978;301496;297175;870649;81.63;79.01;86.83;82.49;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28094.46;0;2000-00-00 00:00:00;14406.89;18457.18;28/03/2022 06:32;31717.13;39567.02;27/03/2022 23:53
28/03/2022;07:32:00;129.82;129.69;125.58;128.36;0;2.08;2.207;2.466;2.251;73.67;72.37;78.15;74.73;2.89;2.962;4.58;4.005;3.849;60.03;60.02;60.02;60.02;-0.903;-0.83;-0.845;-0.86;-8625.79;-7799.9;-8300.71;-24726.39;4097.87;5205.24;5184.87;14487.98;9562.92;9387.71;9812.54;28763.16;1280;0;1189;2469;82797;128776;91055;302628;272137;301653;297339;871129;79.67;77.31;84.88;80.62;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-27362.71;0;2000-00-00 00:00:00;14328.48;18457.18;28/03/2022 06:32;31029.67;39567.02;27/03/2022 23:53
28/03/2022;07:33:00;130.05;130.38;125.54;128.65;0;2.249;2.243;2.437;2.31;76.21;72.49;79.7;76.13;2.88;3.099;5.277;4.254;4.21;59.98;59.98;59.98;59.98;-0.918;-0.847;-0.849;-0.871;-9103.13;-7999.61;-8486.09;-25588.83;3923.43;4984.64;5255.43;14163.5;9912.1;9450.17;10003.76;29366.03;1280;0;1189;2469;82863;128863;91142;302868;272299;301810;297506;871615;77.56;75.62;82.85;78.68;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-26594.07;0;2000-00-00 00:00:00;14202.06;18457.18;28/03/2022 06:32;30288.08;39567.02;27/03/2022 23:53
28/03/2022;07:34:00;129.92;130.02;125.34;128.42;0;2.213;2.169;2.46;2.281;75.53;72.15;79.3;75.66;2.76;2.939;5.06;3.953;3.984;60.01;60.03;60.02;60.02;-0.918;-0.846;-0.852;-0.872;-9014.52;-7939.5;-8456.78;-25410.8;3890.9;4974.79;5198.83;14064.51;9814.32;9381.13;9940.18;29135.63;1280;0;1189;2469;82929;128948;91229;303106;272463;301969;297674;872106;76.5;74.75;81.78;77.68;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-26216.79;0;2000-00-00 00:00:00;14133.22;18457.18;28/03/2022 06:32;29919.16;39567.02;27/03/2022 23:53
28/03/2022;07:35:00;129.86;130.64;125.24;128.58;0;2.229;2.106;2.445;2.26;75.84;72.7;79.47;76.01;2.76;3.227;5.1;4.163;4.163;60.02;60.02;60.02;60.02;-0.921;-0.848;-0.849;-0.873;-9067.24;-8059.33;-8455.97;-25582.54;3806.02;4976.86;5244.77;14027.65;9848.76;9495.99;9956.08;29300.82;1280;0;1189;2469;82992;129032;91318;303342;272629;302128;297842;872599;74.42;72.97;79.65;75.68;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-25459.55;0;2000-00-00 00:00:00;14006.66;18457.18;28/03/2022 06:32;29184.1;39567.02;27/03/2022 23:53
28/03/2022;07:36:00;129.26;129.86;124.64;127.92;0;2.27;2.134;2.388;2.264;97.93;89.47;102.79;96.73;2.76;3.409;5.209;3.955;4.191;60.04;60.04;60.04;60.04;-0.952;-0.883;-0.874;-0.903;-12040.53;-10254.8;-11200.54;-33495.86;3875.64;5393.21;6189.85;15458.71;12658.57;11614.92;12812.89;37086.38;1280;0;1189;2469;83057;129122;91418;303597;272829;302313;298046;873188;74.56;72.82;79.7;75.69;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-25451.86;0;2000-00-00 00:00:00;14025.5;18457.18;28/03/2022 06:32;29188.43;39567.02;27/03/2022 23:53
28/03/2022;07:37:00;129.19;129.76;124.93;127.96;0;2.168;2.105;2.47;2.248;96.66;89.31;101.3;95.76;3;3.435;5.495;4.285;4.405;60.01;60.01;60.01;60.01;-0.948;-0.889;-0.881;-0.906;-11831.17;-10287.71;-11154.61;-33273.49;3873.13;5332.77;5978.77;15184.68;12485;11593.03;12659.95;36737.98;1280;0;1189;2469;83122;129210;91519;303851;273039;302506;298257;873802;76.99;74.46;82.03;77.83;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-26274.12;0;2000-00-00 00:00:00;14148.73;18457.18;28/03/2022 06:32;29984.11;39567.02;27/03/2022 23:53
28/03/2022;07:38:00;129.28;129.71;124.71;127.9;0;2.164;2.164;2.459;2.262;93.59;87.31;98.9;93.27;2.77;3.048;5.071;3.962;4.027;60.02;60.02;60.02;60.02;-0.946;-0.879;-0.874;-0.9;-11438.63;-9978.48;-10773.31;-32190.43;3904.44;5335.35;5884.73;15124.52;12100.04;11325.83;12325.38;35751.24;1280;0;1189;2469;83185;129298;91618;304101;273245;302698;298467;874410;79.25;76.01;84.19;79.82;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-27035.8;0;2000-00-00 00:00:00;14268.4;18457.18;28/03/2022 06:32;30724.88;39567.02;27/03/2022 23:53
28/03/2022;07:39:00;129.18;129.98;124.54;127.9;0;2.229;2.152;2.411;2.264;97.21;87.67;101.12;95.33;3.05;3.678;5.635;4.422;4.579;60.05;60.05;60.05;60.05;-0.952;-0.888;-0.876;-0.906;-11933.57;-10144.73;-11026.48;-33104.78;3756.26;5181.9;6070.18;15008.34;12554.47;11396.47;12594.95;36545.89;1280;0;1189;2469;83248;129385;91716;304349;273448;302885;298672;875005;80.35;76.74;85.23;80.78;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-27400.71;0;2000-00-00 00:00:00;14336.22;18457.18;28/03/2022 06:32;31083.68;39567.02;27/03/2022 23:53
28/03/2022;07:40:00;129.51;131.01;125.45;128.66;0;2.287;2.402;2.372;2.354;86.2;87.56;93.56;89.11;2.8;4.3;5.171;4.64;4.704;60.04;60.04;60.04;60.04;-0.96;-0.905;-0.924;-0.929;-10698.6;-10371.96;-10853.17;-31923.73;3062.26;4840.4;4453.18;12355.85;11161.02;11469.39;11740.94;34371.35;1280;0;1189;2469;83311;129469;91815;304595;273656;303076;298879;875611;82.81;78.43;87.43;82.89;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28228.64;0;2000-00-00 00:00:00;14443.77;18457.18;28/03/2022 06:32;31876.86;39567.02;27/03/2022 23:53
28/03/2022;07:41:00;129.95;131.16;125.3;128.8;0;2.269;2.334;2.441;2.348;78.64;83.25;86.73;82.88;2.59;4.439;5.359;4.743;4.847;60.03;60.03;60.03;60.03;-0.967;-0.915;-0.944;-0.941;-9875.27;-9957.78;-10270.59;-30103.64;2558.9;4375.2;3549.82;10483.92;10219.67;10915.54;10870.1;32005.32;1280;0;1189;2469;83357;129546;91881;304784;273831;303260;299066;876157;83.96;79.82;88.81;84.2;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28845.85;0;2000-00-00 00:00:00;14304.01;18457.18;28/03/2022 06:32;32383.59;39567.02;27/03/2022 23:53
28/03/2022;07:42:00;130.79;132.01;125.45;129.42;0;2.44;2.408;2.544;2.464;56.52;67.63;65.97;63.37;2.62;4.493;5.231;4.84;4.855;60.03;60.03;60.03;60.03;-0.937;-0.869;-0.94;-0.913;-6924.44;-7747.98;-7786.89;-22459.31;2540.1;4392.69;2806.17;9738.97;7391.04;8927.69;8278.04;24596.78;1280;0;1189;2469;83399;129620;91933;304952;273975;303424;299224;876623;83.67;80.47;88.98;84.38;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-29070.93;0;2000-00-00 00:00:00;13982.64;18457.18;28/03/2022 06:32;32457.45;39567.02;27/03/2022 23:53
28/03/2022;07:43:00;130.69;131.74;125.42;129.28;0;2.467;2.366;2.589;2.474;72.37;78.52;81.82;77.57;2.69;4.453;5.587;5.018;5.019;60.02;60.02;60.02;60.02;-0.934;-0.856;-0.906;-0.898;-8839.48;-8860.37;-9294.08;-26993.93;3326.33;5304;4317.25;12947.58;9458.06;10345.32;10263.33;30066.71;1280;0;1189;2469;83449;129701;91992;305142;274114;303583;299377;877074;83.05;80.44;88.6;84.03;100.95;28/03/2022 04:08;115.41;27/03/2022 23:51;103.52;27/03/2022 23:56;104.24;27/03/2022 23:53;-28996.22;0;2000-00-00 00:00:00;13840.05;18457.18;28/03/2022 06:32;32326.95;39567.02;27/03/2022 23:53
