ProductSN:3421198001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date&Time;;Voltage(V);;;;;UTHD(%);;;;Current(A);;;;;ITHD(%);;;;Frequency(Hz);;;;Power Factor;;;;Active Power(W);;;;Reactive Power(Var);;;;Apparent Power(Va);;;;Active Energy(Wh);;;;Reactive Energy(Varh);;;;Apparent Energy(Vah);;;;Current Demand(A);;;;Current Peak Demand(A)&Date;;;;;;;;Total Active Power Deamnd(W);Total Active Power Peak Deamnd(W)&Date;;Total Reactive Power Deamnd(Var);Total Reactive Power Peak Deamnd(Var)&Date;;Total Apparent Power Deamnd(Va);Total Apparent Power Peak Deamnd(Va)&Date;
01/04/2022;07:33:00;128.18;127.96;125.53;127.23;0;2.361;2.591;2.595;2.516;134.16;149.64;156.9;146.9;2.86;4.068;4.796;3.794;4.219;60;59.99;59.99;59.99;-0.932;-0.872;-0.926;-0.909;-16023.95;-16711.74;-18218.93;-50954.63;6224.08;9294.6;7288.93;22807.61;17199;19153.49;19689.57;56042.05;1281;0;1308;2589;671646;886078;838321;2396045;1843013;1907214;1951566;5701793;150.76;160.08;172.74;161.19;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54841.37;0;2000-00-00 00:00:00;25271.66;44847.04;28/03/2022 18:55;60651.97;91039.47;28/03/2022 18:55
01/04/2022;07:34:00;128.28;128.02;125.54;127.28;0;2.446;2.57;2.644;2.553;134.13;148.1;156.66;146.3;3;4.346;5.432;4.316;4.698;59.98;59.99;59.99;59.99;-0.933;-0.873;-0.925;-0.909;-16038.57;-16522.18;-18218.71;-50779.46;6078.47;9229.73;7364.52;22672.72;17204.76;18962.91;19671.09;55838.76;1281;0;1308;2589;671749;886232;838444;2396425;1843300;1907531;1951893;5702724;148.96;159.72;171.61;160.1;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54580;0;2000-00-00 00:00:00;25011.58;44847.04;28/03/2022 18:55;60302.86;91039.47;28/03/2022 18:55
01/04/2022;07:35:00;128.08;127.78;125.27;127.05;0;2.466;2.539;2.602;2.536;141.82;152.53;163.92;152.76;2.79;4.19;5.243;4.1;4.511;59.99;59.99;59.98;59.99;-0.936;-0.87;-0.918;-0.908;-16986.68;-16961.09;-18884.01;-52831.78;6332.01;9489.01;8026.71;23847.73;18164.88;19491.39;20537.97;58194.23;1281;0;1308;2589;671854;886388;838571;2396813;1843598;1907856;1952231;5703685;147.56;159.53;171.06;159.38;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54518.52;0;2000-00-00 00:00:00;24773.76;44847.04;28/03/2022 18:55;60149.93;91039.47;28/03/2022 18:55
01/04/2022;07:36:00;127.97;127.98;125.22;127.05;0;2.431;2.41;2.41;2.417;144.58;152.61;164.21;153.8;2.92;4.001;4.79;3.942;4.245;59.99;59.99;59.99;59.99;-0.94;-0.88;-0.919;-0.913;-17420.68;-17187.23;-18890.03;-53497.95;6250.54;9117.69;8054.13;23422.37;18504.87;19525.61;20563.58;58594.05;1281;0;1308;2589;671959;886544;838705;2397208;1843903;1908181;1952573;5704657;146.48;158.94;170.19;158.54;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-54377.97;0;2000-00-00 00:00:00;24589.13;44847.04;28/03/2022 18:55;59945.59;91039.47;28/03/2022 18:55
01/04/2022;07:37:00;128.36;129.06;124.84;127.42;0;2.433;2.585;2.412;2.477;124.35;129.32;142.7;132.12;2.85;4.793;5.674;4.547;5.005;59.98;59.97;59.98;59.98;-0.929;-0.851;-0.893;-0.891;-14840.06;-14213.1;-15925.82;-44978.98;5786.29;8674.35;7948.94;22409.59;15963.16;16690.4;17819.25;50472.81;1281;0;1308;2589;672056;886693;838839;2397588;1844184;1908477;1952891;5705552;144.04;157.56;167.95;156.52;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-53946.46;0;2000-00-00 00:00:00;24200.78;44847.04;28/03/2022 18:55;59387.36;91039.47;28/03/2022 18:55
01/04/2022;07:38:00;128.34;128.94;124.79;127.36;0;2.664;2.606;2.602;2.624;125;131.64;144.67;133.77;2.75;4.416;5.728;4.545;4.896;60;59.99;60;60;-0.936;-0.855;-0.903;-0.898;-15018.82;-14557.68;-16275.33;-45851.84;5603.89;8605.72;7676.14;21885.75;16045.81;16969.91;18048.86;51064.57;1281;0;1308;2589;672152;886838;838970;2397960;1844452;1908759;1953191;5706402;140.67;154.06;164.4;153.04;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-52744.13;0;2000-00-00 00:00:00;23840.97;44847.04;28/03/2022 18:55;58146.29;91039.47;28/03/2022 18:55
01/04/2022;07:39:00;128.7;129.69;125.39;127.92;0;2.597;2.683;2.498;2.593;114.67;123.57;132.21;123.48;2.82;4.375;5.268;4.314;4.653;60;60;60;60;-0.923;-0.85;-0.899;-0.891;-13633.16;-13637.86;-14919.97;-42190.98;5607.85;8309.15;7186.59;21103.59;14759.64;16023.21;16579.66;47362.5;1281;0;1308;2589;672244;886979;839093;2398316;1844708;1909032;1953479;5707219;137.57;150.32;160.54;149.48;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-51517.36;0;2000-00-00 00:00:00;23447.99;44847.04;28/03/2022 18:55;56863.66;91039.47;28/03/2022 18:55
01/04/2022;07:40:00;128.35;129.7;124.99;127.68;0;2.588;2.7;2.468;2.585;118.94;125.16;135.5;126.53;2.91;4.484;5.313;4.425;4.741;59.97;59.97;59.97;59.97;-0.92;-0.845;-0.887;-0.883;-14036.43;-13725.68;-15013.57;-42775.68;5927.61;8582.76;7792.85;22303.22;15266.34;16232.51;16937.3;48436.16;1281;0;1308;2589;672339;887116;839217;2398672;1844959;1909300;1953757;5708016;135.98;148.25;158.32;147.52;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-50828.99;0;2000-00-00 00:00:00;23263.23;44847.04;28/03/2022 18:55;56156.3;91039.47;28/03/2022 18:55
01/04/2022;07:41:00;128.05;129.2;124.96;127.4;0;2.632;2.836;2.546;2.671;123.5;130.37;141.04;131.64;2.96;4.55;5.329;4.533;4.804;60;60;60;60;-0.919;-0.854;-0.893;-0.889;-14568.89;-14372.27;-15738.97;-44680.14;6083.04;8683;7842.98;22609.02;15813.91;16844.55;17624.51;50282.98;1281;0;1308;2589;672439;887260;839344;2399043;1845211;1909572;1954039;5708822;133.52;144.56;154.65;144.24;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-49638.53;0;2000-00-00 00:00:00;23002.63;44847.04;28/03/2022 18:55;54961.26;91039.47;28/03/2022 18:55
01/04/2022;07:42:00;128.29;128.58;124.92;127.26;0;2.321;2.601;2.634;2.519;123.17;134.47;144.44;134.03;2.74;4.068;5.083;3.851;4.334;59.98;59.97;59.96;59.97;-0.922;-0.849;-0.907;-0.893;-14611.9;-14688.94;-16347.88;-45648.71;5997.05;8974.16;7542.4;22513.62;15803.17;17285.06;18042.33;51130.56;1281;0;1308;2589;672540;887409;839472;2399421;1845476;1909859;1954339;5709674;131.22;141.45;151.52;141.4;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48625.23;0;2000-00-00 00:00:00;22753.88;44847.04;28/03/2022 18:55;53933.45;91039.47;28/03/2022 18:55
01/04/2022;07:43:00;127.57;128.45;124.39;126.81;0;2.515;2.629;2.549;2.564;143.69;146.94;164.02;151.55;2.79;4.509;5.502;4.443;4.818;59.97;59.97;59.97;59.97;-0.941;-0.873;-0.904;-0.905;-17246.27;-16427.37;-18441.72;-52115.37;6068.38;9189.13;8631.1;23888.62;18330.74;18873.89;20403.59;57608.22;1281;0;1308;2589;672641;887561;839614;2399816;1845779;1910171;1954676;5710626;130.45;139.77;150.46;140.23;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48183.07;0;2000-00-00 00:00:00;22672.31;44847.04;28/03/2022 18:55;53499.48;91039.47;28/03/2022 18:55
01/04/2022;07:44:00;127.64;128.13;124.9;126.89;0;2.34;2.697;2.543;2.527;143.02;150.31;163.47;152.27;2.8;4.21;4.832;3.989;4.343;60.01;60.01;60;60;-0.94;-0.879;-0.914;-0.91;-17138.26;-16904.82;-18698.19;-52741.27;6173.89;9121.92;8128.1;23423.91;18255.33;19259.33;20417.65;57932.31;1281;0;1308;2589;672742;887712;839754;2400208;1846085;1910489;1955016;5711590;130.99;139.27;150.78;140.35;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48200.71;0;2000-00-00 00:00:00;22708.11;44847.04;28/03/2022 18:55;53532.97;91039.47;28/03/2022 18:55
01/04/2022;07:45:00;127.44;127.89;124.38;126.57;0;2.28;2.647;2.469;2.466;140.6;146.61;161.53;149.58;2.83;4.318;5.026;3.894;4.413;59.96;59.94;59.94;59.95;-0.94;-0.871;-0.911;-0.907;-16839.7;-16341.72;-18296.04;-51477.47;6001.1;9074.38;8208.99;23284.47;17917.66;18747.02;20092.38;56757.06;1281;0;1308;2589;672843;887864;839890;2400597;1846387;1910805;1955354;5712546;131.34;139.23;151.09;140.55;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48269.39;0;2000-00-00 00:00:00;22733.76;44847.04;28/03/2022 18:55;53606.96;91039.47;28/03/2022 18:55
01/04/2022;07:46:00;126.55;127.07;123.77;125.8;0;2.324;2.645;2.438;2.469;152.85;155.03;172.19;160.02;2.83;4.399;5.278;4.342;4.673;60;60.01;60.01;60.01;-0.943;-0.88;-0.909;-0.909;-18210.99;-17313.78;-19366.96;-54891.73;6337.89;9273.65;8866.83;24478.38;19341.9;19698.06;21316.22;60356.18;1281;0;1308;2589;672947;888020;840035;2401002;1846706;1911133;1955710;5713549;132.55;139.53;152.23;141.43;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48537.38;0;2000-00-00 00:00:00;22844.28;44847.04;28/03/2022 18:55;53898.61;91039.47;28/03/2022 18:55
01/04/2022;07:47:00;126.86;127.64;124;126.17;0;2.337;2.585;2.317;2.413;153.26;153.15;172.25;159.55;2.92;4.552;5.246;4.502;4.766;60;60.01;60.01;60.01;-0.946;-0.883;-0.906;-0.912;-18384.12;-17271.49;-19356.26;-55011.87;6134.74;9110.98;8914.36;24160.08;19439.3;19554.45;21358.01;60351.76;1281;0;1308;2589;673051;888175;840183;2401409;1847025;1911459;1956063;5714547;133.46;139.57;152.98;142.01;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48681.87;0;2000-00-00 00:00:00;22923.5;44847.04;28/03/2022 18:55;54064.41;91039.47;28/03/2022 18:55
01/04/2022;07:48:00;127.63;128.11;123.79;126.51;0;2.469;2.418;2.425;2.437;149.89;149.06;171.74;156.9;2.72;4.248;5.354;4.082;4.561;60.03;60.02;60.03;60.03;-0.953;-0.869;-0.904;-0.908;-18249.58;-16578.21;-19180.44;-54008.23;5714.16;9289.03;9078.05;24081.23;19135.01;19085.92;21259.15;59480.07;1281;0;1308;2589;673148;888328;840333;2401809;1847347;1911780;1956420;5715547;134.65;139.91;154.14;142.9;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48974.16;0;2000-00-00 00:00:00;23006.85;44847.04;28/03/2022 18:55;54368.93;91039.47;28/03/2022 18:55
01/04/2022;07:49:00;127.57;128.08;123.83;126.5;0;2.526;2.594;2.644;2.588;151.24;149.37;171.84;157.48;2.81;4.768;5.884;4.539;5.064;60.01;60.01;60.01;60.01;-0.957;-0.879;-0.909;-0.915;-18471.49;-16820.18;-19334.23;-54625.9;5470.95;8931.28;8810.91;23213.14;19295.32;19123.24;21281.12;59699.69;1281;0;1308;2589;673241;888481;840482;2402204;1847668;1912100;1956777;5716545;135.97;140.87;155.61;144.15;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-49441.66;0;2000-00-00 00:00:00;23075.44;44847.04;28/03/2022 18:55;54826.58;91039.47;28/03/2022 18:55
01/04/2022;07:50:00;127.68;128.46;124.35;126.83;0;2.395;2.71;2.529;2.545;139.7;143.57;159.19;147.49;2.92;4.252;5.125;3.832;4.403;60;60;60.01;60.01;-0.948;-0.877;-0.91;-0.912;-16918.99;-16189.42;-18013.08;-51121.48;5654.28;8732.89;8059.2;22446.37;17839.43;18442.88;19789.47;56071.79;1281;0;1308;2589;673332;888628;840624;2402584;1847976;1912409;1957118;5717503;138.32;142.49;158.17;146.32;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-50250.56;0;2000-00-00 00:00:00;23176.04;44847.04;28/03/2022 18:55;55613.72;91039.47;28/03/2022 18:55
01/04/2022;07:51:00;128.14;128.36;124.26;126.92;0;2.289;2.507;2.549;2.448;141.4;145.79;165.24;150.81;2.78;4.314;5.478;4.169;4.654;60;60.01;60;60.01;-0.947;-0.861;-0.908;-0.905;-17150.84;-16116.54;-18678.91;-51946.29;5686.66;9463.75;8534.42;23684.83;18118.81;18720.69;20539.12;57378.62;1281;0;1308;2589;673425;888778;840761;2402964;1848276;1912719;1957454;5718449;140.65;144.39;160.75;148.6;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-51096.16;0;2000-00-00 00:00:00;23313.07;44847.04;28/03/2022 18:55;56443.02;91039.47;28/03/2022 18:55
01/04/2022;07:52:00;128.07;128.42;123.99;126.83;0;2.474;2.505;2.62;2.533;139;142.13;162.8;147.98;2.76;4.541;5.874;4.497;4.971;60.01;60.01;60.01;60.01;-0.953;-0.864;-0.909;-0.908;-16955.67;-15776.98;-18340.89;-51073.54;5306.95;9098.38;8287.09;22692.42;17800.9;18256.55;20180.99;56238.45;1281;0;1308;2589;673519;888933;840901;2403353;1848576;1913029;1957793;5719398;142.94;146.45;163.76;151.05;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-52010.14;0;2000-00-00 00:00:00;23464.67;44847.04;28/03/2022 18:55;57343.34;91039.47;28/03/2022 18:55
01/04/2022;07:53:00;128.42;128.75;124.31;127.16;0;2.349;2.524;2.544;2.473;121.21;129.31;142.98;131.16;2.7;4.328;5.538;4.18;4.682;59.99;60;59.98;59.99;-0.935;-0.846;-0.904;-0.895;-14573.08;-14090.26;-16063.31;-44726.66;5413.89;8757.32;7542.57;21713.78;15566.13;16646.93;17774.46;49987.52;1281;0;1308;2589;673611;889082;841029;2403722;1848839;1913310;1958094;5720243;143.23;146.67;164.27;151.39;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-52146.44;0;2000-00-00 00:00:00;23464.19;44847.04;28/03/2022 18:55;57470.4;91039.47;28/03/2022 18:55
01/04/2022;07:54:00;128.64;129;124.72;127.45;0;2.329;2.64;2.588;2.519;113.86;125.15;135.79;124.93;2.95;4.334;5.428;4.436;4.733;59.98;59.98;59.98;59.98;-0.922;-0.834;-0.9;-0.884;-13489.59;-13448.59;-15227.92;-42166.11;5593.61;8850.92;7310.79;21755.32;14646.13;16145;16932.3;47723.42;1281;0;1308;2589;673703;889228;841154;2404085;1849091;1913583;1958382;5721056;142.52;145.9;163.68;150.7;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-51905.38;0;2000-00-00 00:00:00;23359.86;44847.04;28/03/2022 18:55;57211.46;91039.47;28/03/2022 18:55
01/04/2022;07:55:00;128.8;129.21;124.68;127.56;0;2.516;2.683;2.638;2.612;116.28;125.16;138.01;126.49;2.94;4.48;5.774;4.617;4.957;60.01;60;60;60;-0.93;-0.84;-0.9;-0.89;-13950.28;-13578.18;-15492.71;-43021.16;5379.57;8700.74;7409.25;21489.56;14977.52;16171.88;17209.04;48358.43;1281;0;1308;2589;673794;889375;841277;2404446;1849340;1913853;1958669;5721862;139.63;143.73;160.99;148.12;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-50942.49;0;2000-00-00 00:00:00;23154.74;44847.04;28/03/2022 18:55;56255.35;91039.47;28/03/2022 18:55
01/04/2022;07:56:00;128.53;129.37;124.58;127.49;0;2.505;2.682;2.421;2.536;125.75;129.83;145.1;133.56;2.79;4.722;5.739;4.738;5.066;60.01;60;60.01;60.01;-0.934;-0.845;-0.886;-0.889;-15107.2;-14226.97;-16025.02;-45359.19;5687.92;8827.59;8279.24;22794.75;16163.16;16795.06;18076.62;51034.84;1281;0;1308;2589;673883;889521;841408;2404812;1849598;1914126;1958963;5722687;137.2;141.48;158.71;145.8;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-50056.02;0;2000-00-00 00:00:00;23000.84;44847.04;28/03/2022 18:55;55393.61;91039.47;28/03/2022 18:55
01/04/2022;07:57:00;128.68;129.73;125.15;127.85;0;2.573;2.825;2.553;2.651;127.76;131.22;145.16;134.71;2.99;5.073;5.985;5.131;5.396;60.04;60.03;60.04;60.04;-0.935;-0.862;-0.893;-0.896;-15379.89;-14660.53;-16201.6;-46242.02;5667.13;8548.73;8093.88;22309.74;16438.43;17023.05;18164.36;51625.84;1281;0;1308;2589;673978;889665;841546;2405189;1849872;1914409;1959266;5723547;136.51;140.61;157.9;145.01;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-49754.88;0;2000-00-00 00:00:00;22979.48;44847.04;28/03/2022 18:55;55114.27;91039.47;28/03/2022 18:55
01/04/2022;07:58:00;128.67;129.81;124.84;127.77;0;2.869;2.841;2.555;2.755;125.35;127.71;143.63;132.23;2.78;5.253;6.169;5.591;5.671;60;60.01;60;60;-0.936;-0.855;-0.887;-0.892;-15100.27;-14139.36;-15905.31;-45144.93;5500.48;8567.33;8195.75;22263.56;16126.74;16581.34;17930.55;50638.63;1281;0;1308;2589;674073;889808;841681;2405562;1850142;1914689;1959566;5724397;134.13;138.15;155.12;142.46;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48866.05;0;2000-00-00 00:00:00;22770.42;44847.04;28/03/2022 18:55;54220.59;91039.47;28/03/2022 18:55
01/04/2022;07:59:00;127.89;128.88;124.25;127.01;0;2.634;2.755;2.404;2.598;148.17;145.25;167.49;153.63;2.82;5.144;5.952;5.064;5.386;59.99;60;59.99;59.99;-0.955;-0.879;-0.901;-0.911;-18087.25;-16449.75;-18755.99;-53292.99;5429.81;8839.82;8950.27;23219.9;18947.65;18721.26;20812.86;58481.77;1281;0;1308;2589;674164;889950;841821;2405935;1850428;1914978;1959880;5725286;131.71;135.84;152.46;140.01;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48006.65;0;2000-00-00 00:00:00;22567.37;44847.04;28/03/2022 18:55;53357.95;91039.47;28/03/2022 18:55
01/04/2022;08:00:00;127.67;128.99;123.91;126.86;0;2.655;2.716;2.422;2.598;148.85;142.48;166;152.45;2.76;5.068;5.894;5.076;5.346;60.01;60.01;60;60.01;-0.959;-0.885;-0.899;-0.914;-18246.08;-16255.58;-18492.57;-52994.24;5175.34;8440.09;8985.3;22600.73;19004.63;18375.07;20578.64;57958.34;1281;0;1308;2589;674256;890095;841970;2406321;1850743;1915288;1960223;5726254;131.38;135.32;151.72;139.47;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-47857.6;0;2000-00-00 00:00:00;22486.25;44847.04;28/03/2022 18:55;53188.25;91039.47;28/03/2022 18:55
01/04/2022;08:01:00;127.65;129.27;124.43;127.12;0;2.615;2.891;2.366;2.624;137.08;136.84;151.98;141.97;2.71;4.686;4.988;4.705;4.793;59.99;59.99;59.99;59.99;-0.949;-0.884;-0.9;-0.911;-16610.36;-15651.77;-17021.11;-49283.24;5454.88;8132.45;8166.13;21753.46;17500.79;17687.23;18914.26;54102.28;1281;0;1308;2589;674345;890231;842110;2406686;1851045;1915588;1960549;5727182;131.23;134.97;151.26;139.16;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-47767.25;0;2000-00-00 00:00:00;22434.08;44847.04;28/03/2022 18:55;53083.71;91039.47;28/03/2022 18:55
01/04/2022;08:02:00;128.3;129.44;124.81;127.52;0;2.583;2.851;2.552;2.662;138.7;140.29;155.73;144.91;2.8;4.811;5.348;4.616;4.925;59.98;59.99;59.99;59.98;-0.946;-0.873;-0.9;-0.906;-16842.1;-15882.21;-17481.86;-50206.17;5706.13;8628.65;8403.82;22738.59;17796.52;18151.65;19439.26;55387.44;1281;0;1308;2589;674438;890370;842247;2407055;1851341;1915889;1960870;5728100;130.6;134.26;150.15;138.34;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-47512.06;0;2000-00-00 00:00:00;22337.88;44847.04;28/03/2022 18:55;52806.46;91039.47;28/03/2022 18:55
01/04/2022;08:03:00;127.56;128.96;124.47;127;0;2.479;2.932;2.387;2.599;138.58;139.95;154.43;144.32;2.75;5.061;5.094;4.853;5.003;59.98;59.98;59.97;59.97;-0.941;-0.878;-0.899;-0.904;-16619.48;-15819.12;-17236.52;-49675.12;5814.27;8569.69;8382.2;22766.16;17673.65;18046.02;19219;54938.67;1281;0;1308;2589;674535;890515;842386;2407436;1851635;1916192;1961192;5729019;130.37;133.83;149.37;137.86;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-47357.3;0;2000-00-00 00:00:00;22298.89;44847.04;28/03/2022 18:55;52644.04;91039.47;28/03/2022 18:55
01/04/2022;08:04:00;126.73;128.53;123.79;126.35;0;2.452;2.876;2.189;2.506;147.85;145.4;161.33;151.53;2.78;5.072;5.063;4.921;5.019;59.99;59.99;60;59.99;-0.946;-0.89;-0.897;-0.911;-17726.11;-16638.27;-17901.07;-52265.45;5929.33;8465.37;8743.46;23138.16;18735.1;18693.05;19968.9;57397.05;1281;0;1308;2589;674632;890657;842526;2407815;1851934;1916497;1961516;5729947;131.09;134.12;149.42;138.21;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-47508.67;0;2000-00-00 00:00:00;22294.6;44847.04;28/03/2022 18:55;52771.18;91039.47;28/03/2022 18:55
01/04/2022;08:05:00;126.92;128.5;123.75;126.39;0;2.368;2.748;2.432;2.516;144.79;143.51;159.54;149.28;2.93;4.623;4.933;4.074;4.544;59.97;59.98;59.96;59.97;-0.945;-0.881;-0.895;-0.908;-17407.49;-16266.09;-17662.1;-51335.68;5898.94;8535.06;8750.49;23184.49;18382.03;18434.52;19743.83;56560.38;1281;0;1308;2589;674728;890800;842671;2408199;1852244;1916807;1961852;5730903;132.37;134.88;150.35;139.2;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-47880.67;0;2000-00-00 00:00:00;22351.42;44847.04;28/03/2022 18:55;53131.73;91039.47;28/03/2022 18:55
01/04/2022;08:06:00;127.24;128.51;124;126.58;0;2.332;2.679;2.483;2.498;145.51;143.65;162.02;150.39;2.8;4.723;5.548;4.479;4.916;59.97;59.98;60;59.98;-0.95;-0.884;-0.902;-0.911;-17559.84;-16282.92;-18139.54;-51982.3;5671.45;8590.6;8577.54;22839.59;18511.91;18462.56;20092.78;57067.25;1281;0;1308;2589;674824;890944;842816;2408584;1852552;1917115;1962184;5731851;135.26;136.69;152.72;141.55;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-48750.89;0;2000-00-00 00:00:00;22498.1;44847.04;28/03/2022 18:55;53981.71;91039.47;28/03/2022 18:55
01/04/2022;08:07:00;127.32;128.47;123.86;126.55;0;2.483;2.634;2.5;2.539;159.76;152.14;176.95;162.95;2.83;4.99;6.136;4.818;5.315;59.97;59.96;59.97;59.97;-0.954;-0.883;-0.896;-0.911;-19417.95;-17263.1;-19629.21;-56310.26;5882.23;9042.96;9644.87;24570.06;20339.22;19545.64;21918.8;61803.67;1281;0;1308;2589;674923;891092;842975;2408990;1852892;1917442;1962548;5732882;139.08;139.1;155.89;144.69;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-49923.83;0;2000-00-00 00:00:00;22716.47;44847.04;28/03/2022 18:55;55138.35;91039.47;28/03/2022 18:55
01/04/2022;08:08:00;127.79;129.22;123.97;127;0;2.624;2.765;2.572;2.654;141.79;137.3;160.27;146.45;2.97;5.309;6.453;4.992;5.585;59.96;59.96;59.96;59.96;-0.946;-0.868;-0.885;-0.899;-17136.65;-15359.63;-17615.83;-50112.11;5695.07;8809.09;9097.64;23601.8;18118.51;17746.92;19867.85;55733.28;1281;0;1308;2589;675019;891242;843132;2409393;1853212;1917753;1962897;5733862;142.06;140.96;158.63;147.21;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-50852.01;0;2000-00-00 00:00:00;22895.38;44847.04;28/03/2022 18:55;56062.3;91039.47;28/03/2022 18:55
01/04/2022;08:09:00;127.79;129.47;124.04;127.1;0;2.575;2.758;2.487;2.607;140.23;134.88;157.76;144.29;2.82;5.308;6.212;4.887;5.469;59.98;59.96;59.96;59.96;-0.946;-0.863;-0.88;-0.896;-16935.15;-15069.92;-17260;-49265.07;5726.52;8732.36;9180.98;23639.86;17920.39;17464.72;19571.24;54956.34;1281;0;1308;2589;675113;891388;843285;2409786;1853513;1918047;1963226;5734786;142.74;141.24;159.39;147.79;242.96;28/03/2022 18:55;237.67;28/03/2022 18:55;259.57;28/03/2022 18:55;246.73;28/03/2022 18:55;-51039.99;0;2000-00-00 00:00:00;22954.06;44847.04;28/03/2022 18:55;56262.04;91039.47;28/03/2022 18:55
